bin_identifier	identifier	parent_identifiers	type	revision_number
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000039	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000040	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000041	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000042	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000043	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000044	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000045	amjewess:taj1895.0002.012	types:fileset	1
824cadbbf91e300582830c1d5d9274f8	amjewess:taj1895.0002.012:00000046	amjewess:taj1895.0002.012	types:fileset	1
84c109b3f3271207f7d328ab7ae5db4a	bhl:BL001089		types:slide	1
84c109b3f3271207f7d328ab7ae5db4a	bhl:BL001089:BL001089	bhl:BL001089	types:fileset	1
85968032166e124f2b06c3022ea6003b	bhl:BL001088		types:slide	1
85968032166e124f2b06c3022ea6003b	bhl:BL001088:BL001088	bhl:BL001088	types:fileset	1
85b3b4b8014b73b3e811dc6edcf88afd	bhl:BL001036		types:slide	1
85b3b4b8014b73b3e811dc6edcf88afd	bhl:BL001036:BL001036	bhl:BL001036	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006		types:monograph	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000001	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000002	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000003	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000004	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000005	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000006	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000007	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000008	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000009	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000010	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000011	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000012	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000013	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000014	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000015	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000016	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000017	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000018	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000019	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000020	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000021	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000022	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000023	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000024	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000025	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000026	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000027	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000028	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000029	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000030	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000031	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000032	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000033	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000034	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000035	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000036	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000037	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000038	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000039	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000040	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000041	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000042	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000043	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000044	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000045	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000046	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000047	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000048	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000049	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000050	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000051	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000052	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000053	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000054	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000055	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000056	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000057	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000058	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000059	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000060	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000061	amjewess:taj1895.0006.006	types:fileset	1
8673bd905ba4efe39f3a592dd0512695	amjewess:taj1895.0006.006:00000062	amjewess:taj1895.0006.006	types:fileset	1
8a9392ebdd95afc371c2a77d595bfff5	bhl:BL001012		types:slide	1
8a9392ebdd95afc371c2a77d595bfff5	bhl:BL001012:BL001012	bhl:BL001012	types:fileset	1
8bd03a5bb909983db236d68ef27d901b	bhl:BL001095		types:slide	1
8bd03a5bb909983db236d68ef27d901b	bhl:BL001095:BL001095	bhl:BL001095	types:fileset	1
8c01729640305b4a6ab1cff0dc7e14e7	bhl:BL001074		types:slide	1
8c01729640305b4a6ab1cff0dc7e14e7	bhl:BL001074:BL001074	bhl:BL001074	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004		types:monograph	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000001	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000002	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000003	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000004	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000005	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000006	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000007	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000008	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000009	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000010	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000011	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000012	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000013	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000014	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000015	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000016	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000017	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000018	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000019	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000020	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000021	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000022	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000023	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000024	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000025	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000026	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000027	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000028	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000029	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000030	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000031	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000032	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000033	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000034	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000035	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000036	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000037	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000038	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000039	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000040	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000041	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000042	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000043	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000044	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000045	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000046	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000047	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000048	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000049	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000050	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000051	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000052	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000053	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000054	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000055	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000056	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000057	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000058	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000059	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000060	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000061	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000062	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000063	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000064	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000065	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000066	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000067	amjewess:taj1895.0004.004	types:fileset	1
8c2132881b78c223190d4a0ac6e8a1c7	amjewess:taj1895.0004.004:00000068	amjewess:taj1895.0004.004	types:fileset	1
8e29817e5e74258ad45e4849322d6eeb	bhl:BL001026		types:slide	1
8e29817e5e74258ad45e4849322d6eeb	bhl:BL001026:BL001026	bhl:BL001026	types:fileset	1
8fe9df594f8ada914ebeb7185b468366	bhl:BL001047		types:slide	1
8fe9df594f8ada914ebeb7185b468366	bhl:BL001047:BL001047	bhl:BL001047	types:fileset	1
92f3c1d3514dd9f3b527444760cd5dc0	bhl:BL001060		types:slide	1
92f3c1d3514dd9f3b527444760cd5dc0	bhl:BL001060:BL001060	bhl:BL001060	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004		types:monograph	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000001	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000002	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000003	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000004	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000005	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000006	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000007	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000008	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000009	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000010	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000011	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000012	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000013	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000014	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000015	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000016	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000017	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000018	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000019	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000020	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000021	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000022	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000023	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000024	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000025	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000026	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000027	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000028	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000029	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000030	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000031	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000032	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000033	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000034	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000035	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000036	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000037	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000038	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000039	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000040	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000041	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000042	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000043	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000044	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000045	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000046	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000047	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000048	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000049	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000050	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000051	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000052	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000053	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000054	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000055	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000056	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000057	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000058	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000059	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000060	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000061	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000062	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000063	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000064	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000065	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000066	amjewess:taj1895.0002.004	types:fileset	1
93a76188287049a96fba10003e9ec11b	amjewess:taj1895.0002.004:00000067	amjewess:taj1895.0002.004	types:fileset	1
